threshold,FAR,FRR
0.8914572864321608,0.0,0.9400206825232679
0.8954773869346735,0.0,0.9441571871768356
0.8994974874371859,0.0,0.9508790072388832
0.9035175879396986,0.0,0.954498448810755
0.907537688442211,0.0,0.9591520165460186
0.9115577889447237,0.0,0.9638055842812823
0.9155778894472362,0.0,0.967425025853154
0.9195979899497488,0.0,0.9725956566701137
0.9236180904522613,0.0,0.9767321613236815
0.927638190954774,0.0,0.9798345398138573
0.9316582914572866,0.0,0.983971044467425
0.9356783919597991,0.0,0.9870734229576008
0.9396984924623117,0.0,0.9886246122026887
0.9437185929648242,0.0,0.9922440537745605
0.9477386934673369,0.0,0.9943123061013444
0.9517587939698493,0.0,0.9948293691830403
